ANSWER,QUESTION.question,QUESTION.paragraph
"Improved irrigation methods save water, power, fertilizer, and weeding costs, increasing overall farm efficiency and reducing environmental degradation, ultimately boosting the economic returns for farmers.",What are the economic impacts of improved irrigation methods under the NMMI?,"Adoption of improved methods of irrigation such as drip & sprinkler would not only save water, power, fertilizer consumption, weeding cost, etc. but would also mitigate environmental degradation such as water logging and soil salinity."
"A beneficiary is every landholder who possesses own or leased land for at least the projected life of the irrigation system (10 years) for growing crops and has a water source, either own or shared.",Who qualifies as a beneficiary under the scheme?,"The term “Beneficiary” under ... a water source, either own or shared."
"Public sector undertakings, ICAR, SAUs, and land belonging to the Government are eligible to receive the benefits under the scheme.","What entities, other than individual farmers, are eligible for the scheme?",The benefit of the scheme ... belonging to Government.
A farmer can receive assistance for various components of the Mission limited to a total area of 5 hectares per beneficiary.,What is the maximum area for which a farmer can receive assistance under this scheme?,All farmers are entitled to ... total area of 5 hectares per beneficiary.
"The cost of a sprinkler irrigation system with a 63 mm coupler diameter for one hectare is Rs. 13,690.",What is the cost of a sprinkler irrigation system with a 63 mm coupler diameter for one hectare?,The cost of sprinkler irrigation ... Cost of Sprinkler Irrigation System
"The cost of a sprinkler irrigation system with a 90 mm coupler diameter is Rs. 17,280.",How much does a sprinkler irrigation system with a 90 mm coupler diameter cost?,"The cost of sprinkler irrigation ... Rs. 17,280"
"The indicative cost of a raingun for an area more than 0.4 ha to 1.0 ha with a 75 mm pipe diameter is Rs. 30,011.",What is the indicative cost of a raingun for an area more than 0.4 ha to 1.0 ha with a 75 mm pipe diameter?,Table 5.5: Indicative Cost ... 30011
"The indicative cost of a raingun for an area more than 3.0 ha to 4.0 ha is Rs. 62,720.",What is the indicative cost of a raingun for an area more than 3.0 ha to 4.0 ha?,Table 5.5: Indicative Cost ... 62720
"A large volume sprinkler with a 90 mm pipe diameter costing Rs. 54,112 is suitable for an area more than 2.0 ha to 3.0 ha.","For what area does a large volume sprinkler with a 90 mm pipe diameter cost Rs. 54,112?",Table 5.5: Indicative Cost ... 54112
The projected life of the irrigation system in the scheme is 10 years.,What is the projected life of the irrigation system in the scheme?,The term “Beneficiary” under ... projected life of the irrigation system (10 years)
"The cost of a sprinkler irrigation system with a 75 mm coupler diameter is Rs. 14,270.",How much does a sprinkler irrigation system with a 75 mm coupler diameter cost?,"The cost of sprinkler irrigation ... Rs. 14,270"
